website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,experiment_date,device_type,is_repeat_session,utm_source,utm_campaign,session_cross_exposure_flag,user_cross_group_flag,purchased,order_id,gross_revenue,refund_amount,net_revenue,refunded_order_flag
39360,35801,control,84835,2012-11-05 02:17:25,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1506.0,49.99,0.0,49.99,0
39381,35821,control,84887,2012-11-05 05:16:01,2012-11-05,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39415,35852,control,84958,2012-11-05 09:26:11,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39426,35862,control,84989,2012-11-05 10:07:30,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1507.0,49.99,0.0,49.99,0
39438,35873,treatment,85014,2012-11-05 10:30:30,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39475,35906,treatment,85086,2012-11-05 11:50:57,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1508.0,49.99,0.0,49.99,0
39485,35915,control,85111,2012-11-05 12:32:20,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39515,31830,treatment,85174,2012-11-05 13:56:24,2012-11-05,desktop,1,bsearch,brand,0,0,0,,0.0,0.0,0.0,0
39536,35959,treatment,85210,2012-11-05 14:46:23,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1509.0,49.99,0.0,49.99,0
39540,35963,control,85227,2012-11-05 15:05:09,2012-11-05,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39570,35986,control,85283,2012-11-05 16:17:45,2012-11-05,desktop,0,bsearch,nonbrand,0,0,1,1510.0,49.99,0.0,49.99,0
39573,35989,control,85296,2012-11-05 16:25:49,2012-11-05,desktop,0,bsearch,nonbrand,0,0,1,1511.0,49.99,0.0,49.99,0
39575,35990,treatment,85305,2012-11-05 16:35:41,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39613,36025,control,85376,2012-11-05 18:31:34,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1512.0,49.99,0.0,49.99,0
39614,36026,treatment,85378,2012-11-05 18:33:42,2012-11-05,desktop,0,bsearch,nonbrand,0,0,1,1513.0,49.99,0.0,49.99,0
39618,36030,control,85384,2012-11-05 18:39:01,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1514.0,49.99,0.0,49.99,0
39622,36034,control,85395,2012-11-05 19:00:45,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39631,36042,control,85419,2012-11-05 19:28:48,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39636,36046,control,85434,2012-11-05 19:54:25,2012-11-05,desktop,0,gsearch,nonbrand,0,0,1,1515.0,49.99,49.99,0.0,1
39638,36048,treatment,85444,2012-11-05 20:04:11,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39659,33555,treatment,85488,2012-11-05 21:56:49,2012-11-05,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
39661,36069,control,85493,2012-11-05 22:00:38,2012-11-05,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39704,19836,treatment,85575,2012-11-06 03:09:11,2012-11-06,desktop,1,gsearch,brand,0,0,1,1516.0,49.99,0.0,49.99,0
39711,36113,control,85596,2012-11-06 04:44:40,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39722,36122,control,85617,2012-11-06 06:25:38,2012-11-06,desktop,0,bsearch,nonbrand,0,0,1,1517.0,49.99,0.0,49.99,0
39725,36125,treatment,85628,2012-11-06 06:51:31,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1518.0,49.99,0.0,49.99,0
39727,36127,control,85632,2012-11-06 06:55:17,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39746,36145,treatment,85676,2012-11-06 08:36:49,2012-11-06,desktop,0,,,0,0,1,1519.0,49.99,0.0,49.99,0
39754,36152,control,85701,2012-11-06 09:21:03,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39762,36158,treatment,85730,2012-11-06 09:46:11,2012-11-06,desktop,0,bsearch,nonbrand,0,0,1,1520.0,49.99,0.0,49.99,0
39774,36170,treatment,85745,2012-11-06 10:00:07,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1521.0,49.99,0.0,49.99,0
39775,36171,control,85749,2012-11-06 10:02:53,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39783,36178,treatment,85774,2012-11-06 10:29:51,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1522.0,49.99,0.0,49.99,0
39803,36196,control,85821,2012-11-06 11:21:23,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39825,36216,control,85864,2012-11-06 12:28:39,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1523.0,49.99,0.0,49.99,0
39852,30592,treatment,85911,2012-11-06 13:02:04,2012-11-06,desktop,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
39874,36257,control,85945,2012-11-06 14:00:10,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1524.0,49.99,0.0,49.99,0
39880,36262,control,85972,2012-11-06 14:14:21,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39886,36268,treatment,85989,2012-11-06 14:25:11,2012-11-06,desktop,0,bsearch,nonbrand,0,0,1,1525.0,49.99,49.99,0.0,1
39896,36278,control,86009,2012-11-06 14:46:41,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1526.0,49.99,0.0,49.99,0
39901,34437,control,86029,2012-11-06 14:58:44,2012-11-06,desktop,1,gsearch,brand,0,0,1,1527.0,49.99,0.0,49.99,0
39902,36283,control,86034,2012-11-06 15:00:33,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39909,22180,treatment,86046,2012-11-06 15:17:20,2012-11-06,desktop,1,,,0,0,1,1528.0,49.99,49.99,0.0,1
39913,36292,treatment,86050,2012-11-06 15:21:20,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1529.0,49.99,0.0,49.99,0
39924,36303,control,86082,2012-11-06 16:08:43,2012-11-06,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39925,36304,control,86087,2012-11-06 16:11:51,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
39944,36322,treatment,86134,2012-11-06 16:48:57,2012-11-06,desktop,0,bsearch,nonbrand,0,0,1,1530.0,49.99,0.0,49.99,0
39947,36325,treatment,86152,2012-11-06 17:01:48,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1531.0,49.99,0.0,49.99,0
39962,36337,control,86175,2012-11-06 17:26:06,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1532.0,49.99,49.99,0.0,1
39973,36348,treatment,86201,2012-11-06 17:57:02,2012-11-06,desktop,0,gsearch,nonbrand,0,0,1,1533.0,49.99,0.0,49.99,0
39977,36352,treatment,86224,2012-11-06 18:12:04,2012-11-06,mobile,0,gsearch,nonbrand,0,0,1,1534.0,49.99,0.0,49.99,0
39987,36358,control,86243,2012-11-06 18:42:37,2012-11-06,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40019,36387,treatment,86285,2012-11-06 20:28:31,2012-11-06,desktop,0,bsearch,nonbrand,0,0,1,1535.0,49.99,0.0,49.99,0
40045,28258,treatment,86342,2012-11-06 22:08:33,2012-11-06,desktop,1,bsearch,brand,0,0,1,1536.0,49.99,0.0,49.99,0
40067,30102,treatment,86376,2012-11-06 23:47:49,2012-11-06,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
40072,36435,treatment,86392,2012-11-07 00:44:41,2012-11-07,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40086,36448,treatment,86424,2012-11-07 02:33:19,2012-11-07,mobile,0,gsearch,nonbrand,0,0,1,1537.0,49.99,0.0,49.99,0
40088,36450,treatment,86437,2012-11-07 02:56:02,2012-11-07,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40100,36462,treatment,86461,2012-11-07 05:08:23,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1538.0,49.99,0.0,49.99,0
40103,36464,control,86471,2012-11-07 05:51:19,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1539.0,49.99,0.0,49.99,0
40113,36474,treatment,86491,2012-11-07 07:55:04,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1540.0,49.99,0.0,49.99,0
40120,36481,treatment,86511,2012-11-07 08:39:53,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1541.0,49.99,0.0,49.99,0
40129,21524,treatment,86540,2012-11-07 09:09:20,2012-11-07,desktop,1,bsearch,brand,0,0,0,,0.0,0.0,0.0,0
40131,36489,treatment,86550,2012-11-07 09:19:02,2012-11-07,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40142,36498,treatment,86569,2012-11-07 09:43:59,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1542.0,49.99,0.0,49.99,0
40159,36513,control,86606,2012-11-07 10:36:33,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1543.0,49.99,0.0,49.99,0
40171,36525,treatment,86625,2012-11-07 10:54:02,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1544.0,49.99,49.99,0.0,1
40224,36575,treatment,86738,2012-11-07 12:32:16,2012-11-07,desktop,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
40262,36608,control,86814,2012-11-07 13:52:49,2012-11-07,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40280,36625,control,86849,2012-11-07 14:31:16,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1545.0,49.99,0.0,49.99,0
40309,36650,control,86912,2012-11-07 15:25:13,2012-11-07,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40308,29750,control,86917,2012-11-07 15:29:18,2012-11-07,desktop,1,,,0,0,1,1546.0,49.99,0.0,49.99,0
40321,36661,control,86939,2012-11-07 15:50:14,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1547.0,49.99,49.99,0.0,1
40328,22621,treatment,86952,2012-11-07 16:07:57,2012-11-07,mobile,1,gsearch,brand,0,0,1,1548.0,49.99,0.0,49.99,0
40337,36676,treatment,86978,2012-11-07 16:34:02,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1549.0,49.99,0.0,49.99,0
40357,36695,treatment,87013,2012-11-07 17:22:09,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1550.0,49.99,0.0,49.99,0
40366,36704,control,87038,2012-11-07 17:45:01,2012-11-07,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40381,36717,treatment,87063,2012-11-07 18:26:17,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1551.0,49.99,0.0,49.99,0
40382,36718,treatment,87066,2012-11-07 18:29:55,2012-11-07,desktop,0,gsearch,nonbrand,0,0,1,1552.0,49.99,49.99,0.0,1
40400,36733,control,87106,2012-11-07 19:50:30,2012-11-07,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40404,34375,treatment,87119,2012-11-07 20:11:58,2012-11-07,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
40407,23974,control,87128,2012-11-07 20:27:11,2012-11-07,mobile,1,gsearch,brand,0,1,1,1553.0,49.99,0.0,49.99,0
40435,36766,treatment,87186,2012-11-07 22:23:28,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1554.0,49.99,0.0,49.99,0
40437,36768,control,87199,2012-11-07 22:54:05,2012-11-07,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40438,36769,control,87202,2012-11-07 22:58:28,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1555.0,49.99,0.0,49.99,0
40444,36775,control,87218,2012-11-07 23:29:00,2012-11-07,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40448,36778,control,87229,2012-11-07 23:58:25,2012-11-07,desktop,0,bsearch,nonbrand,0,0,1,1556.0,49.99,0.0,49.99,0
40452,36782,treatment,87239,2012-11-08 00:22:39,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40460,36790,treatment,87255,2012-11-08 01:45:18,2012-11-08,desktop,0,gsearch,nonbrand,0,0,1,1557.0,49.99,0.0,49.99,0
40473,36802,treatment,87296,2012-11-08 04:45:38,2012-11-08,desktop,0,,,0,0,1,1558.0,49.99,0.0,49.99,0
40485,36811,treatment,87320,2012-11-08 06:41:13,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40493,36818,control,87337,2012-11-08 07:11:20,2012-11-08,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40501,36824,control,87360,2012-11-08 08:04:16,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40541,36860,treatment,87419,2012-11-08 10:38:39,2012-11-08,desktop,0,gsearch,nonbrand,0,0,1,1559.0,49.99,49.99,0.0,1
40554,36873,treatment,87453,2012-11-08 11:31:39,2012-11-08,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40558,36877,control,87460,2012-11-08 11:38:09,2012-11-08,desktop,0,gsearch,nonbrand,0,0,1,1560.0,49.99,0.0,49.99,0
40582,36899,control,87517,2012-11-08 12:37:36,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40599,36916,control,87556,2012-11-08 13:19:28,2012-11-08,desktop,0,gsearch,nonbrand,0,0,1,1561.0,49.99,0.0,49.99,0
40606,36923,control,87572,2012-11-08 13:31:28,2012-11-08,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40682,36991,treatment,87717,2012-11-08 16:45:03,2012-11-08,mobile,0,gsearch,nonbrand,0,0,1,1562.0,49.99,0.0,49.99,0
40683,36992,treatment,87726,2012-11-08 16:51:50,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40704,37010,control,87771,2012-11-08 17:56:39,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40708,37013,control,87779,2012-11-08 18:10:26,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40711,37016,control,87791,2012-11-08 18:26:29,2012-11-08,desktop,0,bsearch,nonbrand,0,0,1,1563.0,49.99,0.0,49.99,0
40726,37031,control,87826,2012-11-08 20:17:00,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40745,37049,treatment,87861,2012-11-08 21:57:12,2012-11-08,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40748,37052,control,87876,2012-11-08 22:30:10,2012-11-08,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40764,37066,treatment,87907,2012-11-08 23:14:20,2012-11-08,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40770,37072,control,87918,2012-11-08 23:51:39,2012-11-08,desktop,0,gsearch,nonbrand,0,0,1,1564.0,49.99,0.0,49.99,0
40793,37094,control,87974,2012-11-09 03:02:28,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40800,37100,control,87984,2012-11-09 03:53:12,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40804,37104,control,87999,2012-11-09 04:31:44,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1565.0,49.99,0.0,49.99,0
40812,37111,treatment,88009,2012-11-09 05:06:24,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1566.0,49.99,0.0,49.99,0
40818,37116,treatment,88025,2012-11-09 06:09:08,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40829,37127,control,88049,2012-11-09 06:51:55,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1567.0,49.99,0.0,49.99,0
40839,37137,control,88068,2012-11-09 08:00:20,2012-11-09,desktop,0,,,0,0,1,1569.0,49.99,0.0,49.99,0
40840,37138,treatment,88075,2012-11-09 08:05:08,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1568.0,49.99,0.0,49.99,0
40843,37141,treatment,88087,2012-11-09 08:14:15,2012-11-09,desktop,0,,,0,0,1,1570.0,49.99,0.0,49.99,0
40850,37147,treatment,88110,2012-11-09 08:55:54,2012-11-09,desktop,0,gsearch,nonbrand,0,0,1,1571.0,49.99,0.0,49.99,0
40851,37148,control,88114,2012-11-09 08:59:16,2012-11-09,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40860,37157,treatment,88146,2012-11-09 09:22:49,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1572.0,49.99,0.0,49.99,0
40866,37162,treatment,88158,2012-11-09 09:39:30,2012-11-09,desktop,0,,,0,0,1,1573.0,49.99,0.0,49.99,0
40900,37193,treatment,88223,2012-11-09 11:20:19,2012-11-09,desktop,0,gsearch,nonbrand,0,0,1,1574.0,49.99,0.0,49.99,0
40903,37196,treatment,88239,2012-11-09 11:36:46,2012-11-09,desktop,0,gsearch,nonbrand,0,0,1,1575.0,49.99,0.0,49.99,0
40911,28334,control,88249,2012-11-09 11:47:05,2012-11-09,mobile,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
40917,37209,treatment,88276,2012-11-09 12:04:08,2012-11-09,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40922,37214,treatment,88286,2012-11-09 12:13:27,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1576.0,49.99,49.99,0.0,1
40937,37225,control,88314,2012-11-09 13:01:41,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1577.0,49.99,0.0,49.99,0
40945,37232,control,88335,2012-11-09 13:23:35,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
40950,30995,control,88348,2012-11-09 13:43:01,2012-11-09,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
40953,37239,treatment,88357,2012-11-09 13:54:07,2012-11-09,desktop,0,bsearch,nonbrand,0,0,1,1578.0,49.99,0.0,49.99,0
40957,37243,treatment,88369,2012-11-09 14:04:57,2012-11-09,mobile,0,,,0,0,1,1579.0,49.99,0.0,49.99,0
40961,37247,treatment,88383,2012-11-09 14:19:57,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
41010,37291,control,88488,2012-11-09 16:35:44,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
41014,37295,treatment,88496,2012-11-09 16:47:06,2012-11-09,desktop,0,gsearch,nonbrand,0,0,1,1580.0,49.99,0.0,49.99,0
41024,37305,control,88519,2012-11-09 17:15:26,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
41058,37335,control,88577,2012-11-09 19:16:57,2012-11-09,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
41089,37362,treatment,88643,2012-11-09 22:11:29,2012-11-09,desktop,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
